fips,Station_C_1,Station_C_2,WBAN_C_1,WBAN_C_2,dist_f_1,dist_f_2,county,state,pop_density,pop
47155,723264,723260,99999,13891,23.17343213,25.98043036,Sevier,Tennessee,165.8103327,98250
47157,723340,723284,13893,93839,10.22403244,11.602923,Shelby,Tennessee,1227.976759,937166
47159,749083,999999,99999,93803,19.69685646,21.8563245,Smith,Tennessee,64.15407492,20157
47161,746720,746710,99999,99999,20.37663129,21.99834721,Stewart,Tennessee,29.85102071,13715
47163,723350,723181,13877,13877,5.735253377,6.191160438,Sullivan,Tennessee,383.0894142,158348
47165,749083,723270,99999,13897,21.70712707,27.35578853,Sumner,Tennessee,361.2640431,191283
47167,720168,723284,99999,93839,11.38352064,11.80256054,Tipton,Tennessee,134.4304563,61599
47169,749083,723273,99999,13827,16.50516263,33.33068353,Trousdale,Tennessee,98.78876747,11284
47171,720623,723181,99999,13877,23.06179387,25.07479239,Unicoi,Tennessee,96.08951018,17883
47173,720907,723264,99999,99999,18.35760411,22.47180807,Union,Tennessee,89.36134806,19972
47175,723274,999999,00372,93803,25.25883059,26.3314923,Van Buren,Tennessee,21.48550829,5872
47177,999999,749000,93803,99999,19.92117108,26.24074106,Warren,Tennessee,95.42437561,41277
47179,723181,723350,13877,13877,13.45919669,14.01279958,Washington,Tennessee,396.2917449,129375
47181,999999,723235,63894,13896,33.32921906,35.87776785,Wayne,Tennessee,22.72566829,16673
47183,999999,722781,63820,99999,15.90665407,18.83947281,Weakley,Tennessee,57.38495189,33328
47185,723274,999999,00372,93803,9.904133669,18.54341079,White,Tennessee,72.59266282,27345
47187,723270,723271,13897,99999,19.47696598,19.92321057,Williamson,Tennessee,409.1926761,238412
47189,749083,723273,99999,13827,1.946129044,15.99512996,Wilson,Tennessee,253.419095,144657
48001,720314,720314,99999,93983,3.491739589,3.898205656,Anderson,Texas,54.31976804,57735
48003,721032,722107,99999,99999,6.545799312,25.51078362,Andrews,Texas,12.52397538,18705
48005,722446,722499,93987,53948,8.499805916,23.05468116,Angelina,Texas,108.729783,86715
48007,998484,998165,99999,99999,1.934226404,2.171629476,Aransas,Texas,93.29687365,23510
48009,720404,720403,00134,99999,20.03278937,20.25420293,Archer,Texas,9.446653413,8553
48011,999999,723630,23072,23047,24.05463493,26.82160608,Armstrong,Texas,2.084534456,1887
48013,720395,720395,00130,99999,4.149917888,4.399617865,Atascosa,Texas,41.9146846,51153
48015,720617,722553,00208,53928,23.43771214,23.6465002,Austin,Texas,46.50061583,30032
48017,999999,722689,03054,23077,8.404316727,29.04073298,Bailey,Texas,8.499651082,7000
48019,722537,722537,99999,12961,18.55374088,19.00145176,Bandera,Texas,29.22142055,23112
48021,722113,722113,99999,53979,20.14725645,20.35230688,Bastrop,Texas,99.88230575,88723
48023,720281,720403,53969,99999,42.3058521,44.79412719,Baylor,Texas,4.049570585,3509
48025,720391,722556,00127,12925,4.883701658,5.697970776,Bee,Texas,36.99987445,32565
48027,722577,722577,93984,99999,8.562480557,9.033927657,Bell,Texas,345.3355192,362924
48029,722535,722530,12909,12921,5.939747344,6.903230368,Bexar,Texas,1616.024708,2003554
48031,749018,720639,99999,00225,13.01196886,18.52367388,Blanco,Texas,16.82183481,11931
48035,722560,720320,13959,99999,30.78560405,33.22247337,Bosque,Texas,18.9804799,18685
48037,723418,720302,13977,53963,25.08207452,38.31151154,Bowie,Texas,105.3684114,93245
48039,722527,722527,99999,12976,5.183599995,5.63268835,Brazoria,Texas,275.7090642,374264
48041,722445,749091,03904,99999,6.222037125,14.72696756,Brazos,Texas,391.4859087,229211
48043,999999,720151,22016,03049,32.15487412,47.13521308,Brewster,Texas,1.495288128,9203
48045,999999,722174,23072,23097,32.9508372,38.35582078,Briscoe,Texas,1.699938913,1546
48047,720269,720269,99999,12982,13.20977778,13.52657202,Brooks,Texas,7.561414925,7093
48049,722666,720771,93943,00276,3.421589939,24.17667779,Brown,Texas,40.04406655,37864
48051,723761,723761,99999,23901,5.000583585,5.203111694,Burleson,Texas,28.00734858,18443
48053,722542,722542,03999,99999,4.520270475,4.860500908,Burnet,Texas,48.43660819,48155
48055,749056,722539,99999,12979,15.07632517,15.08521083,Caldwell,Texas,80.06481374,43664
48057,998185,998487,99999,99999,7.500776555,10.81964156,Calhoun,Texas,42.02039194,21290
48059,723348,722660,99999,13962,17.78201395,19.63423326,Callahan,Texas,15.54483904,13943
48061,722505,722505,99999,12904,9.634686368,10.31442124,Cameron,Texas,475.0192703,423163
48063,720311,720311,53962,99999,8.544984573,8.786306362,Camp,Texas,66.83736795,13094
48065,723635,723635,03024,99999,20.27084767,20.64728511,Carson,Texas,6.422549337,5926
48067,723418,720311,13977,53962,33.2556223,35.76371909,Cass,Texas,32.03272715,30026
48069,720393,720393,00129,99999,22.47781873,22.95506999,Castro,Texas,8.406102704,7530
48071,998182,997370,99999,99999,16.6374753,22.7345031,Chambers,Texas,73.44471165,43837
48073,720298,720298,99999,53971,3.679477817,3.806650767,Cherokee,Texas,50.01085259,52646
48075,723601,999999,23007,23072,8.264697516,50.41437015,Childress,Texas,10.48013066,7306
48077,720404,720403,00134,99999,16.38274349,16.92450889,Clay,Texas,9.641266741,10471
48079,999999,722675,03054,23021,24.51452561,44.80178652,Cochran,Texas,3.649504317,2853
48081,999999,999999,03072,23017,19.49890246,34.6060845,Coke,Texas,3.672650602,3387
48083,720771,722666,00276,93943,5.516038344,29.63447903,Coleman,Texas,6.433389545,8175
48085,722541,722541,99999,53914,0.696910015,1.086179263,Collin,Texas,1230.024887,1034730
48087,723601,999999,23007,23072,37.17246789,37.55226201,Collingsworth,Texas,3.152109912,2920
48089,722554,722351,12978,99999,32.24234752,33.82526629,Colorado,Texas,22.3434943,21493
48091,722416,722536,12971,12911,15.51746599,19.03900466,Comal,Texas,279.23266,156209
48093,720150,747355,99999,53997,3.117922145,3.250632112,Comanche,Texas,14.53853585,13635
48095,999999,723628,23017,93942,32.03370624,33.50027032,Concho,Texas,2.801370198,2726
48097,722552,722589,93929,03991,1.207740917,29.94836377,Cooke,Texas,47.12080287,41257
48099,722323,722323,00362,99999,1.803950099,2.083748625,Coryell,Texas,72.2354579,75951
48101,723601,720281,23007,53969,24.13551171,57.79060084,Cottle,Texas,1.579136213,1398
48103,999999,722648,03047,99999,21.75977328,34.63963421,Crane,Texas,6.14016,4797
48105,720659,747335,00239,99999,12.44653297,46.31954577,Crockett,Texas,1.210863135,3464
48107,722670,722675,23042,23021,30.29302392,43.16994788,Crosby,Texas,6.343934643,5737
48109,722620,999999,23055,23059,31.58526503,39.31917426,Culberson,Texas,0.543202669,2171
48111,722636,999999,93042,03094,18.260171,31.9188547,Dallam,Texas,4.892063255,7287
48113,722580,722599,13960,99999,7.442192941,7.758041117,Dallas,Texas,3024.878391,2635516
48115,722107,722107,99999,03056,41.27640949,41.32608069,Dawson,Texas,14.16982578,12728
48117,720393,720393,00129,99999,17.36632051,17.47536671,Deaf Smith,Texas,12.3499587,18546
48119,722362,722587,93937,93955,15.48519678,21.32017704,Delta,Texas,20.78998279,5331
48121,722589,722589,99999,03991,4.682625365,4.73620546,Denton,Texas,1009.969968,887207
48123,749057,999999,99999,12922,26.15889965,26.48007274,DeWitt,Texas,22.169279,20160
48125,747350,722670,99999,23042,43.07166884,60.1549918,Dickens,Texas,2.442594108,2211
48127,720742,722526,00270,12947,21.72911621,32.81534953,Dimmit,Texas,7.596038415,10124
48129,999999,749159,23072,99999,6.822112983,39.38322092,Donley,Texas,3.565950503,3278
48131,722338,722338,99999,12994,26.69372449,26.87966836,Duval,Texas,6.249889662,11157
48133,720578,720578,00176,99999,27.16303285,27.29272193,Eastland,Texas,19.85879567,18360
48135,722648,722648,03031,99999,9.815225117,9.939047114,Ector,Texas,185.21749,166223
48137,722363,722363,99999,23098,8.200963999,8.258085417,Edwards,Texas,0.868531469,1932
48139,720299,720299,99999,53966,10.01745508,10.15172937,Ellis,Texas,197.5381151,184826
48141,722700,722704,23044,99999,8.794701134,10.2135435,El Paso,Texas,828.7067369,839238
48143,722600,722600,99999,03969,2.441962598,2.762616635,Erath,Texas,39.44127738,42698
48145,721034,999999,00351,13928,25.94536372,27.35090686,Falls,Texas,22.55793686,17297
48147,720302,742513,99999,53937,2.452571055,29.17118933,Fannin,Texas,39.89631137,35514
48149,722554,722113,12978,99999,2.814182841,20.40419874,Fayette,Texas,26.63219027,25346
48151,722192,722192,23033,99999,19.00759626,19.42557732,Fisher,Texas,4.240563664,3830
48153,722174,722670,23097,23042,24.55525118,40.95975219,Floyd,Texas,5.75985107,5712
48157,722543,722543,12977,99999,9.455343053,9.535944801,Fort Bend,Texas,942.2028546,811688
48159,720311,720311,99999,53962,15.4544362,15.87551308,Franklin,Texas,37.72206506,10725
48161,720779,720779,00461,99999,21.91226766,21.98396971,Freestone,Texas,22.48709124,19717
48163,722526,722533,12947,12962,29.1522691,34.23814584,Frio,Texas,17.92711855,20306
48165,722107,722107,03056,99999,4.669153605,4.723278634,Gaines,Texas,14.34762068,21492
48167,997361,722420,99999,12923,6.52361913,10.52501325,Galveston,Texas,904.23851,342139
48169,747350,722122,99999,99999,21.4466365,38.82741625,Garza,Texas,6.94146417,6229
48171,720323,720323,93947,99999,5.625094455,5.648400062,Gillespie,Texas,25.53520957,26988
48173,720271,720271,03044,99999,23.74043389,24.01783501,Glasscock,Texas,1.608972268,1409
48175,749057,999999,99999,12922,20.22826813,22.55283302,Goliad,Texas,9.02815534,7658
48177,999999,749056,00477,99999,5.281304165,37.01818177,Gonzales,Texas,19.56723381,20837
48179,749159,999999,99999,23053,9.764086289,12.58644653,Gray,Texas,23.60016863,21886
48181,720287,722673,53967,99999,6.028484134,6.454299286,Grayson,Texas,146.041639,136212
48183,722447,722470,03901,99999,8.999629038,13.27251953,Gregg,Texas,453.5045018,123945
48185,722445,722447,03904,99999,22.79411693,27.27246538,Grimes,Texas,36.69162532,28880
48187,722416,722536,12971,12911,10.48895713,19.1629618,Guadalupe,Texas,234.5419803,166847
48189,722174,722670,23097,23042,9.163717968,27.94910377,Hale,Texas,33.24667383,33406
48191,723601,999999,23007,23072,23.78134472,32.30253135,Hall,Texas,3.359141068,2964
48193,722231,722323,00357,99999,3.50107412,26.93640619,Hamilton,Texas,10.13293413,8461
48195,999999,722095,03055,03030,25.92580941,29.17207238,Hansford,Texas,5.867432745,5399
48197,720281,723601,53969,23007,26.73759481,32.06885619,Hardeman,Texas,5.701377144,3933
48199,720926,722410,00313,12917,20.84239202,34.366793,Hardin,Texas,64.62894848,57602
48201,999999,722430,12945,12960,6.581480434,8.651649719,Harris,Texas,2766.867543,4713325
48203,720943,722470,00431,99999,4.138553428,21.25058649,Harrison,Texas,73.92411665,66553
48205,722636,722214,93042,03070,12.58253761,33.06036201,Hartley,Texas,3.771296602,5576
48207,690190,723348,13910,99999,51.95539165,52.57754078,Haskell,Texas,6.234446516,5658
48209,722539,722539,99999,12979,14.69467186,15.28012359,Hays,Texas,339.4836303,230191
48211,722637,749159,93046,99999,8.435748071,34.16194009,Hemphill,Texas,4.213238771,3819
48213,721043,722448,99999,13972,3.649771798,28.09844638,Henderson,Texas,94.71370015,82737
48215,720276,720276,12983,99999,4.488442385,4.808996123,Hidalgo,Texas,552.998755,868707
48217,720295,720295,99999,53972,6.653664653,6.771632652,Hill,Texas,38.22717661,36649
48219,722675,722670,23021,23042,16.88084892,30.19510508,Hockley,Texas,25.29449313,23021
48221,720286,720286,53977,99999,1.321024992,1.650652248,Hood,Texas,146.5740514,61643
48223,722362,722042,93937,53978,3.295475216,28.43021036,Hopkins,Texas,48.3048605,37084
48225,724462,749488,03073,99999,1.33240941,33.12150449,Houston,Texas,18.67867858,22968
48227,722657,720271,23041,99999,6.307040384,7.788350862,Howard,Texas,40.7354507,36664
48229,999999,722620,23059,23055,27.03792069,42.7141642,Hudspeth,Texas,1.124510932,4886
48231,722588,722588,13926,99999,4.018967806,4.053115521,Hunt,Texas,117.3342893,98594
48233,723635,723635,99999,03024,10.00085488,10.27010692,Hutchinson,Texas,23.63205418,20938
48235,722630,999999,23034,23017,28.95756355,34.99991118,Irion,Texas,1.440900563,1536
48237,720261,720261,99999,53976,19.93399294,20.32221559,Jack,Texas,9.780683326,8935
48239,722209,998487,12986,99999,21.7461015,21.83504589,Jackson,Texas,17.82735346,14760
48241,720296,999999,53945,00423,9.829165423,38.88747036,Jasper,Texas,37.80739289,35529
48245,722410,720926,12917,00313,10.17582308,13.19722545,Jefferson,Texas,287.0920134,251565
48247,722338,722338,12994,99999,21.25537318,21.29728545,Jim Hogg,Texas,4.611320755,5200
48249,722517,722517,12932,99999,4.045519078,4.478596459,Jim Wells,Texas,46.78854009,40482
48251,722102,720320,99999,53981,4.223149956,4.311994898,Johnson,Texas,242.6403667,175817
48253,690190,690190,13910,99999,21.27043309,22.37268842,Jones,Texas,21.67158697,20083
48255,722556,720391,12925,00127,39.00634133,39.35434693,Karnes,Texas,20.83781705,15601
48257,722489,722489,53911,99999,7.724175916,8.202145821,Kaufman,Texas,174.4246696,136154
48259,720733,749018,99999,99999,15.28129778,21.83900524,Kendall,Texas,71.55110446,47431
48265,722537,722537,99999,12961,16.84394645,16.87417432,Kerr,Texas,47.697733,52600
48267,722635,722363,13973,23098,1.963803125,45.08634453,Kimble,Texas,3.483156067,4337
48271,722586,722615,99999,22001,9.959997941,22.01072295,Kinney,Texas,2.649861034,3667
48273,722516,994710,12928,99999,6.823715042,21.39236665,Kleberg,Texas,34.83210131,30680
48275,720281,723601,53969,23007,50.22228961,64.64543915,Knox,Texas,4.334928744,3664
48277,722587,720559,93955,00172,7.352862195,25.37556318,Lamar,Texas,54.97276926,49859
48279,999999,722675,03054,23021,25.40665907,36.71634933,Lamb,Texas,12.72972741,12893
48281,720647,749016,00229,99999,6.785799065,15.7251546,Lampasas,Texas,30.05604513,21428
48283,722526,720395,12947,00130,10.55801777,54.72763962,La Salle,Texas,5.023525995,7520
48285,999999,722550,00477,12912,33.64013162,36.15648345,Lavaca,Texas,20.8204641,20154
48287,722113,722113,53979,99999,9.827649027,9.982254823,Lee,Texas,27.39643631,17239
48289,724462,749488,03073,99999,34.93922037,36.86289507,Leon,Texas,16.26348432,17404
48291,725021,997370,99999,99999,18.33056027,34.09873015,Liberty,Texas,76.15642822,88219
48293,720779,720779,99999,00461,7.582346511,7.671770137,Limestone,Texas,25.85847588,23437
48295,722637,723527,93046,13975,27.04127022,28.10656703,Lipscomb,Texas,3.426862508,3233
48297,720391,722556,00127,12925,24.79686684,27.8556061,Live Oak,Texas,11.75073281,12207
48299,720110,720639,53983,00225,5.572217727,22.30447558,Llano,Texas,23.37477333,21795
48303,722670,722675,23042,23021,3.858082943,13.22555067,Lubbock,Texas,346.7337911,310569
48305,722675,722670,23021,23042,32.20357424,33.80274614,Lynn,Texas,6.640169062,5951
48307,723628,723628,93942,99999,1.999564268,2.106039343,McCulloch,Texas,7.51843535,7984
48309,722560,722563,13959,53952,4.853120374,8.181108363,McLennan,Texas,247.4398674,256623
48313,722447,722447,53903,99999,25.43409815,26.03943226,Madison,Texas,30.62947892,14284
48315,720943,722112,00431,53982,19.35161652,35.06374576,Marion,Texas,25.88240091,9854
48317,722324,722324,99999,03071,20.54742591,20.6099653,Martin,Texas,6.253219421,5771
48319,723628,723628,93942,99999,32.32837207,32.59716286,Mason,Texas,4.580807577,4274
48321,720273,720273,99999,12981,9.989551411,10.45276105,Matagorda,Texas,33.3463081,36643
48323,749155,762430,99999,99999,14.97294543,15.57004675,Maverick,Texas,45.88839987,58722
48325,722533,720579,12962,99999,3.859504128,15.63303637,Medina,Texas,38.90720341,51584
48327,722635,723628,13973,93942,26.37275818,35.50905,Menard,Texas,2.384032114,2138
48329,722650,722324,23023,03071,11.74337449,12.22182166,Midland,Texas,196.3766439,176832
48331,721034,720303,00351,53973,6.414499418,21.87303987,Milam,Texas,24.36478168,24823
48333,749016,722231,99999,00357,17.85380683,28.80926851,Mills,Texas,6.51576175,4873
48335,722122,722122,03050,99999,26.78161577,27.26061506,Mitchell,Texas,9.360151016,8545
48337,720622,A05735,99999,00209,5.888314646,6.21628385,Montague,Texas,21.30643542,19818
48339,722444,722444,99999,53902,6.176245244,6.601031095,Montgomery,Texas,583.0738229,607391
48341,722214,723635,03070,99999,6.87091102,29.22445648,Moore,Texas,23.2305515,20940
48343,720311,720311,53962,99999,13.27441423,13.59821626,Morris,Texas,49.13440544,12388
48345,723601,722174,23007,23097,37.41050845,53.9900454,Motley,Texas,1.190082645,1200
48347,722499,722499,53948,99999,6.08088669,6.134021474,Nacogdoches,Texas,68.91874031,65204
48349,722469,722469,99999,53912,4.349311452,4.438860721,Navarro,Texas,49.65632974,50113
48351,720296,749098,53945,99999,18.54337478,22.70926788,Newton,Texas,14.5879197,13595
48353,749162,722192,99999,99999,11.76077774,11.84415326,Nolan,Texas,16.14904048,14714
48355,720316,720316,99999,12984,5.292827521,5.411340733,Nueces,Texas,432.1251215,362294
48357,720315,720315,03045,99999,10.05518016,10.24856682,Ochiltree,Texas,10.67980045,9836
48359,720393,720393,99999,00129,40.90477828,41.2684958,Oldham,Texas,1.440935673,2112
48361,723629,723629,53998,99999,6.87372976,7.018795766,Orange,Texas,249.9729804,83396
48363,999999,749019,03944,99999,3.373686247,4.194869726,Palo Pinto,Texas,30.63126534,29189
48365,720806,722470,99999,99999,1.015862909,23.93652565,Panola,Texas,28.94863843,23194
48367,722597,999999,93985,03943,14.81027424,15.07281526,Parker,Texas,158.1192813,142878
48369,722689,999999,23077,53008,18.27668322,22.20835094,Parmer,Texas,10.94347064,9605
48371,722618,722618,23091,99999,14.60873767,14.82486743,Pecos,Texas,3.36724705,15823
48373,722446,725021,93987,99999,30.95104482,31.98354613,Polk,Texas,48.62438068,51353
48375,723630,722214,23047,03070,15.96335224,32.25477968,Potter,Texas,129.2725835,117415
48377,721048,721048,00471,99999,26.28630387,26.30284043,Presidio,Texas,1.715016628,6704
48379,722042,722042,53978,99999,19.41315415,19.44488764,Rains,Texas,54.57819315,12514
48381,723630,720393,23047,99999,21.25753089,25.42957417,Randall,Texas,151.0308652,137713
48383,720659,722650,00239,23023,47.54742616,56.95283516,Reagan,Texas,3.315147015,3849
48385,722363,722363,23098,99999,22.47650651,22.53253759,Real,Texas,4.903112723,3452
48387,720302,723759,53963,53990,2.067708659,22.75198662,Red River,Texas,11.59293935,12023
48389,722169,749160,03058,99999,11.51665161,11.72514915,Reeves,Texas,6.027367046,15976
48391,998165,998484,99999,99999,15.63788937,16.87153574,Refugio,Texas,9.03437627,6948
48393,720626,720313,00213,99999,12.66987562,18.01677933,Roberts,Texas,0.91926803,854
48395,720303,720303,53973,99999,12.5124989,12.66242369,Robertson,Texas,19.92754181,17074
48397,721044,720291,00448,99999,2.787352672,12.53842922,Rockwall,Texas,825.9325798,104915
48399,999999,720771,03072,00276,21.63487362,33.59443867,Runnels,Texas,9.774307209,10264
48401,720577,722470,00175,99999,5.927461206,17.96491724,Rusk,Texas,58.86417026,54406
48403,720296,722820,53945,03949,33.39652198,33.78356323,Sabine,Texas,21.40705187,10542
48405,722499,722499,53948,99999,34.29894004,34.35368441,San Augustine,Texas,15.5169656,8237
48407,725021,722444,99999,53902,18.11698192,21.28589591,San Jacinto,Texas,50.64325728,28859
48409,998482,722510,99999,12924,15.74972295,16.27675159,San Patricio,Texas,96.27885624,66730
48411,749016,720110,99999,53983,19.87965292,27.25371594,San Saba,Texas,5.333061491,6055
48413,747335,747335,03059,99999,22.50063888,22.71625676,Schleicher,Texas,2.098179717,2793
48415,722122,722122,99999,03050,3.748100157,4.196111534,Scurry,Texas,18.45908043,16703
48417,723348,720578,99999,00176,15.27791947,26.8917971,Shackelford,Texas,3.576228538,3265
48419,720806,722499,99999,53948,27.99860774,36.31852316,Shelby,Texas,31.78120088,25274
48421,999999,722214,03055,03070,27.71503991,29.7565212,Sherman,Texas,3.286947924,3022
48423,722448,722448,99999,13972,7.826679098,7.942263807,Smith,Texas,252.60177,232751
48425,720286,720286,53977,99999,15.51854754,15.92787427,Somervell,Texas,48.91919906,9128
48427,763490,749055,99999,99999,17.91753566,26.50304352,Starr,Texas,52.79365241,64633
48429,720578,720578,99999,00176,3.392523215,3.496415348,Stephens,Texas,10.40666667,9366
48435,747335,747335,99999,03059,8.860602307,8.954870707,Sutton,Texas,2.56124031,3776
48437,722174,720393,23097,99999,25.12946329,40.49115758,Swisher,Texas,8.287955182,7397
48439,722596,722595,13961,13911,5.232877326,9.188279541,Tarrant,Texas,2434.524818,2102515
48441,690190,690190,99999,13910,8.316372357,9.382293215,Taylor,Texas,150.72835,138034
48443,722616,722616,03032,99999,14.69992495,14.81513203,Terrell,Texas,0.315447154,776
48445,722675,722107,23021,03056,33.73234416,39.1099704,Terry,Texas,13.84755355,12337
48449,720311,720311,99999,53962,8.056620574,8.337076358,Titus,Texas,80.62411084,32750
48451,999999,722630,23017,23034,3.6748318,4.107831607,Tom Green,Texas,78.29583394,119200
48453,722540,722545,13958,99999,1.613016758,11.02039238,Travis,Texas,1286.558392,1273954
48455,724462,722446,03073,93987,21.88367744,24.73965577,Trinity,Texas,21.09502914,14651
48457,720296,722446,53945,93987,21.75613358,39.12416838,Tyler,Texas,23.39851144,21672
48459,722112,722112,53982,99999,2.614770886,2.682896531,Upshur,Texas,71.59053143,41753
48461,722650,722648,23023,99999,41.19099683,42.82977098,Upton,Texas,2.943040238,3657
48463,722202,722202,99999,12985,9.728507631,10.17453639,Uvalde,Texas,17.21632267,26741
48465,722610,722610,22010,22004,38.05582845,38.98078779,Val Verde,Texas,15.546298,49025
48467,722042,722042,99999,53978,23.29012336,23.32644506,Van Zandt,Texas,67.16019704,56590
48469,722550,999999,12912,12922,5.121746797,6.814825742,Victoria,Texas,104.3985759,92084
48471,722447,722447,99999,53903,0.763700298,0.889345135,Walker,Texas,93.01353502,72971
48473,720617,722433,00208,99999,15.49606008,23.08724523,Waller,Texas,107.5382155,55246
48475,749161,999999,99999,03047,1.875453136,19.04835619,Ward,Texas,14.40930756,11998
48477,722553,722445,53928,03904,1.794420673,25.9774552,Washington,Texas,59.38120885,35882
48479,722521,722520,99999,12920,15.09272715,16.77509507,Webb,Texas,82.34216792,276652
48481,722351,722351,99999,12953,4.424387099,12.93010646,Wharton,Texas,38.25406977,41556
48483,749159,722637,99999,93046,28.5185019,35.22481064,Wheeler,Texas,5.513937153,5056
48485,723510,723513,13966,99999,12.05882037,12.69974539,Wichita,Texas,210.6630038,132230
48487,720281,723528,53969,03981,10.33592078,23.41508576,Wilbarger,Texas,13.11334318,12769
48489,722507,722505,99999,12904,15.88095467,16.80411623,Willacy,Texas,36.18528056,21358
48491,722547,722547,53942,99999,5.114532981,5.44795448,Williamson,Texas,528.1272029,590551
48493,749058,722523,99999,99999,25.0501892,25.42379611,Wilson,Texas,63.54298896,51070
48495,722656,999999,23040,03047,10.24362951,21.19086151,Winkler,Texas,9.575949367,8010
48497,720305,720305,99999,53964,4.751677077,4.992351971,Wise,Texas,77.4088589,69984
48499,722042,722042,53978,99999,7.294159436,7.32352015,Wood,Texas,70.53748451,45539
48501,722107,722107,03056,99999,35.84779556,35.93044287,Yoakum,Texas,10.94792486,8713
48503,720318,720578,53965,99999,8.958975383,33.74731776,Young,Texas,19.7090566,18010
48505,720584,722338,00181,12994,5.526378484,35.81776822,Zapata,Texas,14.16079327,14179
48507,722202,722202,12985,99999,23.84443757,24.24635825,Zavala,Texas,9.125631583,11840
49001,724750,999999,23176,53171,12.53798305,32.29807822,Beaver,Utah,2.631769498,6710
49003,999999,725753,04138,99999,28.57990358,32.54897042,Box Elder,Utah,9.756882441,56046
49005,724796,724796,99999,94128,6.904117744,7.195644199,Cache,Utah,110.1188246,128289
49007,724700,724700,99999,93141,8.839371655,9.244704238,Carbon,Utah,13.86317339,20463
49011,725755,725750,24101,24126,11.5219896,15.11757888,Davis,Utah,1189.812058,355481
49013,725708,999999,99999,04143,23.2765226,42.98211566,Duchesne,Utah,6.107733649,19938
49015,724773,724771,99999,99999,28.49767328,29.57157204,Emery,Utah,2.280430029,10012
49017,999999,999999,53149,03081,32.03385644,37.35026925,Garfield,Utah,0.976604795,5051
49019,724776,724776,99999,93075,18.72400688,19.09566937,Grand,Utah,2.643360434,9754
49021,724755,999999,93129,53013,14.88057969,28.01098091,Iron,Utah,16.63119815,54839
49023,999999,999999,53165,23162,26.26515044,26.29101271,Juab,Utah,3.518543822,12017
49025,999999,724756,03081,99999,16.77017283,31.9466606,Kane,Utah,1.992252632,7886
49027,724795,999999,99999,23162,33.01065892,37.83344109,Millard,Utah,2.004095017,13188
49029,999999,725755,24120,24101,14.9395588,20.59695628,Morgan,Utah,19.84602387,12124
49031,724756,724756,23159,99999,43.57567928,43.98886996,Piute,Utah,1.996079692,1479
49033,725775,725775,04111,99999,27.17378221,27.51185177,Rich,Utah,2.412809187,2483
49035,A00028,725720,04116,24127,4.939579278,7.985108646,Salt Lake,Utah,1563.283005,1160437
49037,999999,724723,53004,93025,10.23202216,17.8670697,San Juan,Utah,1.972412858,15308
49039,724700,724700,93141,99999,46.71013299,47.15179256,Sanpete,Utah,19.46058874,30939
49041,999999,999999,00481,53149,33.37781188,41.29637673,Sevier,Utah,11.32862225,21620
49043,999999,725775,24120,99999,23.46502796,27.84930602,Summit,Utah,22.50889219,42145
49045,725814,725816,99999,99999,20.10973422,21.1232468,Tooele,Utah,10.42590951,72259
49047,725705,725705,99999,94030,21.85888655,21.99435311,Uintah,Utah,8.004731803,35734
49049,725724,999999,24174,04143,7.4041512,25.34316155,Utah,Utah,317.5238363,636235
49051,999999,720565,04143,99999,5.00210345,17.21221712,Wasatch,Utah,28.97662558,34091
49053,999999,724754,53166,23186,8.230859736,13.51893208,Washington,Utah,73.14872679,177556
49057,725750,725750,24126,99999,7.200171191,7.235835711,Weber,Utah,451.7008519,260213
50001,721028,999999,99999,14772,3.883852996,16.4418389,Addison,Vermont,47.94264143,36777
50003,999999,726166,54781,99999,12.56483878,12.6333998,Bennington,Vermont,52.54814815,35470
50005,726140,720492,54742,00151,5.136456151,8.220682923,Caledonia,Vermont,46.19922823,29993
50007,726170,725184,14742,99999,3.442508964,5.747597691,Chittenden,Vermont,305.1702437,163774
50009,720492,726140,00151,54742,17.72420599,25.42877104,Essex,Vermont,9.284570251,6163
50011,720494,713730,00152,99999,10.5809653,13.64829156,Franklin,Vermont,77.91167009,49402
50013,726225,726225,04742,64776,13.18237778,13.20381617,Grand Isle,Vermont,88.43931133,7235
50015,726114,726114,54771,99999,5.134284695,5.164663815,Lamoille,Vermont,55.23164862,25362
50017,726145,726111,94705,94765,16.49993573,26.47160913,Orange,Vermont,42.03598286,28892
50019,720493,720493,54758,99999,3.782027733,4.222098684,Orleans,Vermont,39.02001763,27037
50021,725165,725165,94737,99999,5.421526771,6.149409347,Rutland,Vermont,62.58822394,58191
50023,726145,726114,94705,99999,5.463497267,17.93689991,Washington,Vermont,84.96354016,58409
50025,744840,744830,99999,99999,8.708783986,11.33677963,Windham,Vermont,53.78175814,42222
50027,726111,726116,94765,99999,14.39268295,14.51485126,Windsor,Vermont,56.84007411,55062
51001,724026,997313,03716,99999,10.31017974,11.60885813,Accomack,Virginia,71.91294174,32316
51003,999999,724016,03759,99999,5.218430087,9.561393478,Albemarle,Virginia,151.6723148,109330
51005,724115,724115,99999,93757,14.69610761,15.27422257,Alleghany,Virginia,33.37784615,14860
51007,724015,724015,13726,99999,17.53903706,18.12950537,Amelia,Virginia,36.98002364,13145
51009,724100,724017,13733,03707,19.90034413,42.35380162,Amherst,Virginia,66.72090687,31605
51011,724017,724017,03707,99999,20.56681035,20.87550355,Appomattox,Virginia,47.71280972,15911
51013,999999,724050,13751,13743,4.155004719,4.166429924,Arlington,Virginia,9118.257871,236842
